Invoice_ID,Branch_ID,Product_ID,Customer_type,Gender,Quantity,Tax_5_percent,Total,sales_timestamp,Payment_type,COGS,Gross_margin_percentage,Gross_income,Rating
533-66-5566,3,862,Normal,Female,7,17.8745,375.3645,2019-01-12 11:42:00,Cash,357.49,4.761904762,17.8745,7.0
124-31-1458,1,863,Member,Female,3,11.9385,250.7085,2019-01-08 14:30:00,Cash,238.77,4.761904762,11.9385,6.6
176-78-1170,2,864,Member,Male,3,5.0715,106.5015,2019-01-26 15:11:00,Ewallet,101.43,4.761904762,5.0715,7.3
361-59-0574,3,865,Member,Male,8,36.212,760.452,2019-03-15 14:48:00,Credit card,724.24,4.761904762,36.212,6.5
101-81-4070,2,866,Member,Female,2,6.282,131.922,2019-01-17 12:36:00,Ewallet,125.64,4.761904762,6.282,4.9
631-34-1880,2,867,Member,Male,3,3.6465,76.5765,2019-01-08 19:09:00,Credit card,72.93,4.761904762,3.6465,4.3
852-82-2749,1,868,Normal,Male,4,12.918,271.278,2019-01-06 13:35:00,Ewallet,258.36,4.761904762,12.918,9.3
873-14-6353,1,869,Member,Male,7,8.687,182.427,2019-02-16 10:33:00,Credit card,173.74,4.761904762,8.687,7.1
584-66-4073,2,870,Normal,Male,1,2.825,59.325,2019-03-13 15:45:00,Ewallet,56.5,4.761904762,2.825,9.6
544-55-9589,3,871,Member,Female,10,10.715,225.015,2019-01-28 11:51:00,Cash,214.3,4.761904762,10.715,6.2
166-19-2553,1,872,Member,Male,6,26.718,561.078,2019-01-18 17:26:00,Cash,534.36,4.761904762,26.718,9.9
737-88-5876,1,873,Member,Male,4,4.658,97.818,2019-03-19 11:52:00,Credit card,93.16,4.761904762,4.658,5.9
154-87-7367,2,874,Normal,Male,8,26.104,548.184,2019-03-15 14:04:00,Ewallet,522.08,4.761904762,26.104,6.3
885-56-0389,2,875,Member,Male,1,2.6175,54.9675,2019-02-12 17:49:00,Cash,52.35,4.761904762,2.6175,4.0
608-05-3804,3,876,Member,Male,1,1.9875,41.7375,2019-02-25 20:19:00,Cash,39.75,4.761904762,1.9875,6.1
448-61-3783,1,877,Normal,Female,8,36.008,756.168,2019-03-21 16:08:00,Credit card,720.16,4.761904762,36.008,4.5
761-49-0439,3,878,Member,Female,8,4.84,101.64,2019-01-19 10:17:00,Ewallet,96.8,4.761904762,4.84,8.6
490-95-0021,3,879,Member,Female,10,16.605,348.705,2019-01-08 14:25:00,Ewallet,332.1,4.761904762,16.605,6.0
115-38-7388,2,880,Member,Female,8,4.072,85.512,2019-03-30 12:51:00,Credit card,81.44,4.761904762,4.072,9.5
311-13-6971,3,881,Member,Male,10,15.995,335.895,2019-02-20 15:18:00,Credit card,319.9,4.761904762,15.995,9.9
291-55-6563,1,138,Member,Female,6,10.326,216.846,2019-03-30 12:45:00,Ewallet,206.52,4.761904762,10.326,7.5
548-48-3156,1,882,Member,Female,2,8.334,175.014,2019-03-19 13:37:00,Cash,166.68,4.761904762,8.334,7.6
460-93-5834,1,593,Normal,Male,7,15.953,335.013,2019-01-13 10:03:00,Cash,319.06,4.761904762,15.953,5.0
325-89-4209,1,883,Member,Male,1,4.395,92.295,2019-02-05 19:42:00,Ewallet,87.9,4.761904762,4.395,6.7
884-80-6021,1,884,Member,Female,10,36.735,771.435,2019-03-23 13:14:00,Ewallet,734.7,4.761904762,36.735,9.5
137-74-8729,2,885,Normal,Female,8,4.876,102.396,2019-03-13 12:47:00,Ewallet,97.52,4.761904762,4.876,6.8
880-46-5796,1,886,Member,Male,10,38.46,807.66,2019-03-17 19:53:00,Ewallet,769.2,4.761904762,38.46,5.6
389-70-2397,2,887,Normal,Female,5,20.915,439.215,2019-02-21 10:26:00,Cash,418.3,4.761904762,20.915,7.2
114-35-5271,3,888,Normal,Female,8,23.164,486.444,2019-02-07 15:06:00,Cash,463.28,4.761904762,23.164,8.1
607-76-6216,2,889,Member,Female,5,23.1225,485.5725,2019-03-02 16:35:00,Credit card,462.45,4.761904762,23.1225,8.6
715-20-1673,3,890,Normal,Male,5,7.095,148.995,2019-03-06 20:57:00,Cash,141.9,4.761904762,7.095,9.4
811-35-1094,3,891,Member,Male,6,15.135,317.835,2019-02-06 15:16:00,Credit card,302.7,4.761904762,15.135,8.9
699-88-1972,3,892,Normal,Male,8,39.664,832.944,2019-01-28 17:47:00,Credit card,793.28,4.761904762,39.664,4.2
781-84-8059,2,893,Normal,Male,7,21.259,446.439,2019-01-18 16:23:00,Ewallet,425.18,4.761904762,21.259,5.0
409-49-6995,2,894,Member,Female,6,14.181,297.801,2019-02-05 10:17:00,Cash,283.62,4.761904762,14.181,8.8
725-54-0677,2,895,Member,Male,7,29.96,629.16,2019-03-02 13:50:00,Cash,599.2,4.761904762,29.96,5.3
146-09-5432,1,896,Member,Male,9,15.768,331.128,2019-02-09 19:17:00,Ewallet,315.36,4.761904762,15.768,4.6
377-79-7592,2,897,Member,Female,9,20.178,423.738,2019-01-14 14:00:00,Credit card,403.56,4.761904762,20.178,7.5
509-10-0516,3,898,Normal,Male,4,9.194,193.074,2019-02-09 12:02:00,Ewallet,183.88,4.761904762,9.194,5.1
595-94-9924,1,899,Member,Female,5,6.9325,145.5825,2019-03-26 20:21:00,Credit card,138.65,4.761904762,6.9325,4.2
865-41-9075,1,900,Normal,Male,7,4.0355,84.7455,2019-01-28 17:35:00,Cash,80.71,4.761904762,4.0355,8.1
545-07-8534,2,901,Normal,Female,2,5.832,122.472,2019-02-14 12:42:00,Ewallet,116.64,4.761904762,5.832,6.0
118-62-1812,2,298,Member,Female,4,15.676,329.196,2019-03-24 17:56:00,Cash,313.52,4.761904762,15.676,7.9
450-42-3339,2,902,Normal,Male,10,42.305,888.405,2019-02-09 18:58:00,Credit card,846.1,4.761904762,42.305,8.8
851-98-3555,3,903,Normal,Female,5,20.72,435.12,2019-03-24 14:08:00,Credit card,414.4,4.761904762,20.72,6.6
186-71-5196,1,904,Member,Female,2,7.954,167.034,2019-03-27 16:30:00,Ewallet,159.08,4.761904762,7.954,6.2
624-01-8356,3,905,Normal,Female,10,24.505,514.605,2019-01-27 10:44:00,Credit card,490.1,4.761904762,24.505,4.2
313-66-9943,3,906,Member,Female,3,4.3725,91.8225,2019-03-27 20:29:00,Credit card,87.45,4.761904762,4.3725,7.3
151-27-8496,2,907,Normal,Female,4,11.226,235.746,2019-01-19 11:43:00,Ewallet,224.52,4.761904762,11.226,8.6
453-33-6436,1,908,Normal,Female,8,37.248,782.208,2019-02-07 10:09:00,Cash,744.96,4.761904762,37.248,6.8
522-57-8364,1,909,Member,Male,8,20.536,431.256,2019-01-31 10:00:00,Ewallet,410.72,4.761904762,20.536,7.6
459-45-2396,1,910,Member,Female,3,14.94,313.74,2019-02-25 18:45:00,Cash,298.8,4.761904762,14.94,5.8
717-96-4189,2,911,Normal,Female,6,10.647,223.587,2019-02-02 12:40:00,Cash,212.94,4.761904762,10.647,4.1
722-13-2115,2,912,Member,Male,1,2.1425,44.9925,2019-03-14 15:36:00,Credit card,42.85,4.761904762,2.1425,9.3
749-81-8133,1,913,Normal,Female,4,18.934,397.614,2019-03-11 12:04:00,Cash,378.68,4.761904762,18.934,6.8
777-67-2495,3,914,Normal,Male,3,10.3455,217.2555,2019-02-22 11:26:00,Ewallet,206.91,4.761904762,10.3455,8.7
636-98-3364,3,371,Member,Female,3,3.939,82.719,2019-03-02 12:36:00,Ewallet,78.78,4.761904762,3.939,6.3
246-55-6923,2,915,Member,Female,9,16.1055,338.2155,2019-03-10 15:06:00,Credit card,322.11,4.761904762,16.1055,5.1
181-82-6255,3,916,Normal,Female,6,4.911,103.131,2019-02-08 10:58:00,Cash,98.22,4.761904762,4.911,7.0
838-02-1821,2,917,Member,Female,2,1.273,26.733,2019-02-22 12:10:00,Credit card,25.46,4.761904762,1.273,5.2
887-42-0517,2,918,Normal,Female,7,29.099,611.079,2019-01-10 10:31:00,Credit card,581.98,4.761904762,29.099,6.6
457-12-0244,2,919,Member,Female,6,10.566,221.886,2019-03-14 13:49:00,Ewallet,211.32,4.761904762,10.566,6.5
226-34-0034,3,920,Normal,Female,4,2.756,57.876,2019-01-10 11:10:00,Ewallet,55.12,4.761904762,2.756,9.0
321-49-7382,3,921,Member,Male,1,4.4155,92.7255,2019-02-15 17:38:00,Credit card,88.31,4.761904762,4.4155,5.2
397-25-8725,1,922,Member,Female,9,17.829,374.409,2019-01-13 17:54:00,Credit card,356.58,4.761904762,17.829,6.8
431-66-2305,3,923,Normal,Female,9,39.7125,833.9625,2019-02-15 20:51:00,Credit card,794.25,4.761904762,39.7125,7.6
825-94-5922,3,924,Normal,Male,2,2.531,53.151,2019-03-02 19:26:00,Ewallet,50.62,4.761904762,2.531,7.2
641-62-7288,3,925,Normal,Male,6,29.976,629.496,2019-03-24 13:33:00,Ewallet,599.52,4.761904762,29.976,7.1
756-93-1854,2,926,Member,Female,2,8.335,175.035,2019-02-02 14:05:00,Credit card,166.7,4.761904762,8.335,9.5
243-55-8457,1,927,Normal,Female,10,37.22,781.62,2019-02-27 11:40:00,Ewallet,744.4,4.761904762,37.22,5.1
458-10-8612,2,928,Normal,Male,7,22.428,470.988,2019-01-20 12:27:00,Ewallet,448.56,4.761904762,22.428,7.6
501-61-1753,3,929,Normal,Female,6,18.945,397.845,2019-01-03 20:24:00,Ewallet,378.9,4.761904762,18.945,9.8
235-06-8510,2,930,Member,Male,3,12.858,270.018,2019-01-24 20:59:00,Ewallet,257.16,4.761904762,12.858,5.1
433-08-7822,2,931,Normal,Female,7,27.6115,579.8415,2019-01-05 19:48:00,Ewallet,552.23,4.761904762,27.6115,7.5
361-85-2571,1,932,Normal,Female,5,22.37,469.77,2019-03-30 10:18:00,Cash,447.4,4.761904762,22.37,7.4
131-70-8179,1,933,Member,Female,3,13.8135,290.0835,2019-02-17 16:27:00,Cash,276.27,4.761904762,13.8135,4.2
500-02-2261,2,934,Normal,Female,6,17.187,360.927,2019-03-21 17:04:00,Ewallet,343.74,4.761904762,17.187,5.9
720-72-2436,1,935,Normal,Male,4,13.304,279.384,2019-03-02 18:14:00,Ewallet,266.08,4.761904762,13.304,6.9
702-83-5291,2,301,Member,Male,9,44.919,943.299,2019-03-27 10:43:00,Cash,898.38,4.761904762,44.919,6.6
809-69-9497,1,936,Normal,Female,10,22.84,479.64,2019-01-19 19:30:00,Ewallet,456.8,4.761904762,22.84,5.7
449-16-6770,1,937,Normal,Male,5,12.6975,266.6475,2019-02-19 14:53:00,Credit card,253.95,4.761904762,12.6975,5.3
333-23-2632,1,938,Member,Male,7,3.528,74.088,2019-03-28 20:14:00,Cash,70.56,4.761904762,3.528,4.2
489-82-1237,1,939,Normal,Female,7,32.858,690.018,2019-01-05 11:51:00,Credit card,657.16,4.761904762,32.858,7.3
859-97-6048,2,940,Member,Male,2,8.425,176.925,2019-03-26 14:13:00,Credit card,168.5,4.761904762,8.425,5.3
676-10-2200,3,941,Member,Male,1,2.689,56.469,2019-02-03 20:13:00,Ewallet,53.78,4.761904762,2.689,4.7
373-88-1424,2,942,Member,Male,5,8.9525,188.0025,2019-02-06 18:44:00,Ewallet,179.05,4.761904762,8.9525,7.9
365-16-4334,3,943,Normal,Female,8,10.572,222.012,2019-02-24 14:26:00,Ewallet,211.44,4.761904762,10.572,8.9
503-21-4385,3,944,Member,Male,3,5.9865,125.7165,2019-02-21 12:40:00,Ewallet,119.73,4.761904762,5.9865,9.3
305-89-2768,3,945,Member,Female,3,3.285,68.985,2019-01-09 18:43:00,Ewallet,65.7,4.761904762,3.285,4.7
574-80-1489,3,946,Member,Female,4,12.57,263.97,2019-02-25 13:22:00,Ewallet,251.4,4.761904762,12.57,8.7
784-08-0310,2,947,Member,Female,4,4.208,88.368,2019-01-13 13:58:00,Cash,84.16,4.761904762,4.208,7.6
200-40-6154,3,948,Member,Male,6,19.773,415.233,2019-02-09 11:45:00,Cash,395.46,4.761904762,19.773,5.7
846-10-0341,1,949,Normal,Female,7,14.8995,312.8895,2019-01-06 11:51:00,Cash,297.99,4.761904762,14.8995,6.8
577-34-7579,2,950,Member,Male,9,22.7205,477.1305,2019-01-10 17:16:00,Cash,454.41,4.761904762,22.7205,5.4
430-02-3888,3,951,Normal,Male,6,13.806,289.926,2019-02-07 15:55:00,Cash,276.12,4.761904762,13.806,7.1
867-47-1948,2,952,Normal,Female,10,7.9,165.9,2019-01-09 12:07:00,Cash,158.0,4.761904762,7.9,7.8
384-59-6655,1,953,Member,Female,9,44.397,932.337,2019-02-19 15:07:00,Cash,887.94,4.761904762,44.397,8.4
256-58-3609,2,954,Member,Male,1,4.599,96.579,2019-03-18 15:29:00,Cash,91.98,4.761904762,4.599,9.8
324-92-3863,1,955,Member,Male,2,2.089,43.869,2019-02-05 18:45:00,Cash,41.78,4.761904762,2.089,9.8
593-08-5916,1,956,Normal,Female,1,0.775,16.275,2019-03-19 15:23:00,Credit card,15.5,4.761904762,0.775,7.4
364-34-2972,2,957,Member,Male,3,14.523,304.983,2019-03-30 20:37:00,Cash,290.46,4.761904762,14.523,6.7
794-42-3736,3,958,Normal,Male,2,3.333,69.993,2019-01-26 14:41:00,Credit card,66.66,4.761904762,3.333,6.4
172-42-8274,3,959,Normal,Female,2,3.827,80.367,2019-03-02 18:18:00,Credit card,76.54,4.761904762,3.827,5.8
558-60-5016,1,960,Normal,Female,9,14.985,314.685,2019-03-04 15:27:00,Ewallet,299.7,4.761904762,14.985,7.2
195-06-0432,1,961,Member,Male,3,12.1515,255.1815,2019-01-13 12:55:00,Credit card,243.03,4.761904762,12.1515,9.3
605-03-2706,1,962,Normal,Female,3,2.37,49.77,2019-03-25 18:02:00,Cash,47.4,4.761904762,2.37,9.5
214-30-2776,3,963,Member,Female,5,8.6225,181.0725,2019-03-11 19:44:00,Credit card,172.45,4.761904762,8.6225,9.0
746-04-1077,3,964,Member,Female,10,42.315,888.615,2019-01-01 11:36:00,Credit card,846.3,4.761904762,42.315,9.0
448-34-8700,3,965,Member,Male,7,12.9185,271.2885,2019-02-10 13:51:00,Ewallet,258.37,4.761904762,12.9185,6.7
452-04-8808,3,966,Normal,Male,7,30.478,640.038,2019-01-26 15:17:00,Cash,609.56,4.761904762,30.478,5.5
531-56-4728,1,967,Normal,Male,3,12.012,252.252,2019-02-11 15:29:00,Cash,240.24,4.761904762,12.012,5.4
744-82-9138,2,968,Normal,Male,2,8.613,180.873,2019-02-07 17:59:00,Cash,172.26,4.761904762,8.613,8.2
883-69-1285,3,969,Member,Male,2,4.992,104.832,2019-03-06 11:55:00,Credit card,99.84,4.761904762,4.992,7.0
221-25-5073,1,970,Normal,Female,4,14.932,313.572,2019-03-04 10:39:00,Cash,298.64,4.761904762,14.932,8.5
518-71-6847,3,971,Member,Male,6,7.98,167.58,2019-02-26 15:10:00,Ewallet,159.6,4.761904762,7.98,4.9
156-20-0370,3,972,Normal,Female,1,1.2725,26.7225,2019-03-10 18:10:00,Credit card,25.45,4.761904762,1.2725,5.1
151-33-7434,3,973,Normal,Female,1,3.3885,71.1585,2019-02-04 20:43:00,Credit card,67.77,4.761904762,3.3885,6.5
728-47-9078,2,974,Member,Male,4,11.918,250.278,2019-01-19 12:46:00,Cash,238.36,4.761904762,11.918,9.8
809-46-1866,1,975,Normal,Male,4,11.63,244.23,2019-01-23 17:44:00,Cash,232.6,4.761904762,11.63,8.4
139-32-4183,1,976,Member,Female,9,43.866,921.186,2019-03-14 14:19:00,Ewallet,877.32,4.761904762,43.866,7.4
148-41-7930,2,977,Normal,Male,7,34.986,734.706,2019-01-23 10:33:00,Cash,699.72,4.761904762,34.986,6.1
189-40-5216,2,978,Normal,Male,7,33.7295,708.3195,2019-01-09 11:40:00,Cash,674.59,4.761904762,33.7295,6.0
374-38-5555,3,979,Normal,Female,5,15.9275,334.4775,2019-02-07 19:30:00,Ewallet,318.55,4.761904762,15.9275,8.5
764-44-8999,3,980,Normal,Female,2,1.476,30.996,2019-02-18 14:42:00,Ewallet,29.52,4.761904762,1.476,4.3
552-44-5977,3,981,Member,Male,8,24.8,520.8,2019-01-03 19:08:00,Credit card,496.0,4.761904762,24.8,6.2
267-62-7380,2,982,Member,Male,10,41.17,864.57,2019-03-29 19:12:00,Ewallet,823.4,4.761904762,41.17,4.3
430-53-4718,3,983,Member,Male,8,30.148,633.108,2019-01-28 15:46:00,Credit card,602.96,4.761904762,30.148,8.4
886-18-2897,1,984,Normal,Female,5,14.14,296.94,2019-03-22 19:06:00,Credit card,282.8,4.761904762,14.14,4.5
602-16-6955,3,985,Normal,Female,10,38.3,804.3,2019-01-24 18:10:00,Ewallet,766.0,4.761904762,38.3,6.0
745-74-0715,1,986,Normal,Male,2,5.803,121.863,2019-03-10 20:46:00,Ewallet,116.06,4.761904762,5.803,8.8
690-01-6631,3,987,Normal,Male,10,8.745,183.645,2019-02-22 18:35:00,Ewallet,174.9,4.761904762,8.745,6.6
652-49-6720,2,988,Member,Female,1,3.0475,63.9975,2019-02-18 11:40:00,Ewallet,60.95,4.761904762,3.0475,5.9
233-67-5758,2,989,Normal,Male,1,2.0175,42.3675,2019-01-29 13:46:00,Ewallet,40.35,4.761904762,2.0175,6.2
303-96-2227,3,990,Normal,Female,10,48.69,1022.49,2019-03-02 17:16:00,Ewallet,973.8,4.761904762,48.69,4.4
727-02-1313,1,991,Member,Male,1,1.592,33.432,2019-02-09 13:22:00,Cash,31.84,4.761904762,1.592,7.7
347-56-2442,1,992,Normal,Male,1,3.291,69.111,2019-02-22 15:33:00,Cash,65.82,4.761904762,3.291,4.1
849-09-3807,1,993,Member,Female,7,30.919,649.299,2019-02-18 13:28:00,Cash,618.38,4.761904762,30.919,6.6
